url_id,index,lecture_name,professor_name,rate,semester,like,text
2262185,0,C프로그래밍및실습,김세원,100.0,21,0,비록 인증시험에 떨어져 이 과목을 중간에 철회했지만은 교수님은 좋다고 말할 수 있을 것이다.
