url_id,index,lecture_name,professor_name,rate,semester,like,text
2022634,0,로보틱스,MAI The Vu,100.0,20,0,이보다 학점 후한 교수님은 본적이없다  수험은 듣기 어렵  독학 잘해야함
2022634,1,로보틱스,MAI The Vu,80.0,19,0,베트남 교수님인데 정말 착하시다.수업 시 종종 혼동되게 설명해주시는데 요청하면 바로 피드백해주신다.수업에 관한 모든 것들을 최대한 학생들에게 맞춰주시려 하고 학점도 잘 주시려한다.
2022634,2,로보틱스,MAI The Vu,20.0,19,0,전문성이 매우 떨어짐. 책으로 공부하면 교수님과 싸워야 함본인 개념이 잘못되면 인정은 함
