url_id,index,lecture_name,professor_name,rate,semester,like,text
1628666,0,C프로그래밍및실습,이병무,80.0,18,0,이 교수님 수강 여석이 너무 많이 남아 걱정했는데 생각보다 괜찮았습니다 수업은 잘 안들어서 모르겠고 혼자 공부할 시간 많이 주시고 수업 일찍 끝내주시는게 좋았어요 수업은 그냥 보통입니다 성적은 자기 하기 나름대로 나오는듯합니다 자유로운 분위기를 원한다면 추천합니다
